adapter,error,session_id,turn_index,latency_ms,measured,ok,output_text,peak_memory_mib,kv_cache_memory_mib,kv_incremental_mib,kv_cumulative_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,resident_kv_mib_before,resident_kv_mib_after,restore_ms,recompute_ms,evicted_kv_mib,budget_hit,ttft_ms,length_bucket,split,task,extra_backend,extra_bits,extra_builtin_request_fallback,extra_dry_run,extra_env,extra_error_type,extra_failure_stage,extra_family,extra_h2o_recent_size,extra_h2o_selected_size,extra_h2o_kept_tokens,extra_h2o_cache_budget,extra_h2o_prompt_tokens,extra_kivi_bits,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_quantization_triggered,extra_kivi_residual_length,extra_metric_loss_em,extra_metric_loss_f1,extra_metric_loss_rouge_l,extra_model,extra_arrival_index,extra_history_turns,extra_prompt_text,extra_effective_prompt_chars,extra_primary_metric,extra_runtime_cuda_visible_devices,extra_runtime_device_strategy,extra_runtime_visible_device_count,extra_stage_startup_ms,extra_stage_model_load_ms,extra_stage_tokenize_ms,extra_stage_transfer_ms,extra_stage_generate_ms,extra_stage_decode_ms,extra_stage_prefill_ms,extra_stage_first_token_ms,extra_stage_total_ms,extra_original_request_id,extra_profile_note,extra_reference,extra_repeat_index,extra_request_source,extra_returncode,extra_note,extra_source,extra_strategy,extra_ttft_semantics,extra_unsupported,extra_worker_cuda_visible_devices,extra_worker_device_strategy,extra_worker_mode,extra_vllm_cache_hits,extra_vllm_cache_misses,extra_vllm_cached_blocks,extra_vllm_evictions,extra_vllm_policy_time_ms,extra_vllm_eviction_decision_time_ms
full,,qa-session-003__pressure_r1_c1,0,658.7797366082668,True,True,![](https://d1ynq5sw1vviaj.cloudfront,15199.58447265625,3.171875,3.171875,3.171875,full_gpu,0.0,1.0,qa-session-003-turn0__pressure_r1_c1,7765.63671875,0.0,3.171875,0.0,0.0,0.0,False,56.57046660780907,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,18,[],"Context: Team Delta can ship exactly 21 crates on August 15. The destination must remain depot-2. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",191,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.4604347050189972,0.0920705497264862,657.9662747681141,0.0,55.92041835188866,56.57046660780907,658.7797366082668,,full/exact qwen2 runtime,Team Delta ships 21 crates on August 15 to depot-2.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-003__pressure_r1_c2,0,654.9205780029297,True,True,![](https://d1ynq5sw1vviaj.cloudfront,15202.75634765625,3.171875,3.171875,3.171875,full_gpu,0.0,1.0,qa-session-003-turn0__pressure_r1_c2,7765.63671875,0.0,3.171875,0.0,0.0,0.0,False,56.51876702904701,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,19,[],"Context: Team Delta can ship exactly 21 crates on August 15. The destination must remain depot-2. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",191,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.3666914999485016,0.09041279554367065,654.1371010243893,0.0,55.954091250896454,56.51876702904701,654.9205780029297,,full/exact qwen2 runtime,Team Delta ships 21 crates on August 15 to depot-2.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-003__pressure_r1_c1,1,674.7563034296036,True,True, The! shipment!! date!!! of!!!!!!,15264.6376953125,5.25,2.078125,5.25,full_gpu,0.0,1.0,qa-session-003-turn1__pressure_r1_c1,7765.63671875,3.171875,5.25,0.0,0.0,0.0,False,65.72376936674118,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,20,"[""User: Context: Team Delta can ship exactly 21 crates on August 15. The destination must remain depot-2. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Delta ships 21 crates on August 15 to depot-2.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",341,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.6547309458255768,0.1008547842502594,673.734150826931,0.0,64.85482305288315,65.72376936674118,674.7563034296036,,full/exact qwen2 runtime,August 15; the destination depot-2 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-003__pressure_r1_c2,1,671.6600060462952,True,True, The! shipment!! date!!! of!!!!!!,15269.8876953125,5.25,2.078125,5.25,full_gpu,0.0,1.0,qa-session-003-turn1__pressure_r1_c2,7765.63671875,3.171875,5.25,0.0,0.0,0.0,False,65.57777151465416,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,21,"[""User: Context: Team Delta can ship exactly 21 crates on August 15. The destination must remain depot-2. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Delta ships 21 crates on August 15 to depot-2.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",341,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.5451701581478119,0.09829550981521606,670.7288920879364,0.0,64.81467559933662,65.57777151465416,671.6600060462952,,full/exact qwen2 runtime,August 15; the destination depot-2 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-003__pressure_r1_c1,2,695.6478394567966,True,True," No,! The!!! shipment! must! be!!! in",15352.806640625,7.984375,2.734375,7.984375,full_gpu,0.0,1.0,qa-session-003-turn2__pressure_r1_c1,7765.63671875,5.25,7.984375,0.0,0.0,0.0,False,91.77340939640999,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,22,"[""User: Context: Team Delta can ship exactly 21 crates on August 15. The destination must remain depot-2. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Delta ships 21 crates on August 15 to depot-2."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 15; the destination depot-2 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",593,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.7397308945655823,0.10682269930839539,694.5273168385029,0.0,90.8200666308403,91.77340939640999,695.6478394567966,,full/exact qwen2 runtime,Yes. Split 21 crates into two equal batches while keeping August 15 and destination depot-2 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-003__pressure_r1_c2,2,676.418412476778,True,True," No,! The!!! shipment! must! be!!! in",15360.791015625,7.984375,2.734375,7.984375,full_gpu,0.0,1.0,qa-session-003-turn2__pressure_r1_c2,7765.63671875,5.25,7.984375,0.0,0.0,0.0,False,90.8692516386509,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,23,"[""User: Context: Team Delta can ship exactly 21 crates on August 15. The destination must remain depot-2. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Delta ships 21 crates on August 15 to depot-2."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 15; the destination depot-2 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",593,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.8133910596370697,0.10566413402557373,675.2294041216373,0.0,89.7798240184784,90.8692516386509,676.418412476778,,full/exact qwen2 runtime,Yes. Split 21 crates into two equal batches while keeping August 15 and destination depot-2 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-004__pressure_r1_c1,0,661.7803126573563,True,True,![](https://d1ynq5sw1v5nyr.cloud,15100.05322265625,3.171875,3.171875,3.171875,full_gpu,0.0,1.0,qa-session-004-turn0__pressure_r1_c1,7765.63671875,0.0,3.171875,0.0,0.0,0.0,False,56.316569447517395,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,24,[],"Context: Team Atlas can ship exactly 22 crates on August 16. The destination must remain warehouse-7. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",195,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.4322640597820282,0.10366365313529968,660.9331145882607,0.0,55.67473545670509,56.316569447517395,661.7803126573563,,full/exact qwen2 runtime,Team Atlas ships 22 crates on August 16 to warehouse-7.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-004__pressure_r1_c2,0,648.6829817295074,True,True,![](https://d1ynq5sw1v5nyr.cloud,15103.22509765625,3.171875,3.171875,3.171875,full_gpu,0.0,1.0,qa-session-004-turn0__pressure_r1_c2,7765.63671875,0.0,3.171875,0.0,0.0,0.0,False,56.84202164411545,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,25,[],"Context: Team Atlas can ship exactly 22 crates on August 16. The destination must remain warehouse-7. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",195,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.4737973213195801,0.09876489639282227,647.8464901447296,0.0,56.160710752010345,56.84202164411545,648.6829817295074,,full/exact qwen2 runtime,Team Atlas ships 22 crates on August 16 to warehouse-7.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-004__pressure_r1_c1,1,671.3615916669369,True,True, The! shipment!! was!!!!!!!!!!,15165.1064453125,5.25,2.078125,5.25,full_gpu,0.0,1.0,qa-session-004-turn1__pressure_r1_c1,7765.63671875,3.171875,5.25,0.0,0.0,0.0,False,65.45955687761307,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,26,"[""User: Context: Team Atlas can ship exactly 22 crates on August 16. The destination must remain warehouse-7. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Atlas ships 22 crates on August 16 to warehouse-7.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",349,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.562526285648346,0.09717047214508057,670.4424023628235,0.0,64.69888985157013,65.45955687761307,671.3615916669369,,full/exact qwen2 runtime,August 16; the destination warehouse-7 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-004__pressure_r1_c2,1,673.8240905106068,True,True, The! shipment!! was!!!!!!!!!!,15170.3564453125,5.25,2.078125,5.25,full_gpu,0.0,1.0,qa-session-004-turn1__pressure_r1_c2,7765.63671875,3.171875,5.25,0.0,0.0,0.0,False,66.26656651496887,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,27,"[""User: Context: Team Atlas can ship exactly 22 crates on August 16. The destination must remain warehouse-7. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Atlas ships 22 crates on August 16 to warehouse-7.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",349,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.5520619451999664,0.09499862790107727,672.9223541915417,0.0,65.51545113325119,66.26656651496887,673.8240905106068,,full/exact qwen2 runtime,August 16; the destination warehouse-7 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-004__pressure_r1_c1,2,698.000431060791,True,True," No,! The!!! shipment! must! be!!! in",15253.275390625,7.984375,2.734375,7.984375,full_gpu,0.0,1.0,qa-session-004-turn2__pressure_r1_c1,7765.63671875,5.25,7.984375,0.0,0.0,0.0,False,90.60771018266678,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,28,"[""User: Context: Team Atlas can ship exactly 22 crates on August 16. The destination must remain warehouse-7. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Atlas ships 22 crates on August 16 to warehouse-7."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 16; the destination warehouse-7 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",605,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.7448568940162659,0.09522214531898499,696.8906931579113,0.0,89.64769542217255,90.60771018266678,698.000431060791,,full/exact qwen2 runtime,Yes. Split 22 crates into two equal batches while keeping August 16 and destination warehouse-7 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-004__pressure_r1_c2,2,684.3240298330784,True,True," No,! The!!! shipment! must! be!!! in",15261.259765625,7.984375,2.734375,7.984375,full_gpu,0.0,1.0,qa-session-004-turn2__pressure_r1_c2,7765.63671875,5.25,7.984375,0.0,0.0,0.0,False,90.83704650402069,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,29,"[""User: Context: Team Atlas can ship exactly 22 crates on August 16. The destination must remain warehouse-7. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Atlas ships 22 crates on August 16 to warehouse-7."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 16; the destination warehouse-7 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",605,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.7344931364059448,0.10397285223007202,683.2135990262032,0.0,89.88898992538452,90.83704650402069,684.3240298330784,,full/exact qwen2 runtime,Yes. Split 22 crates into two equal batches while keeping August 16 and destination warehouse-7 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-005__pressure_r1_c1,0,661.0787808895111,True,True,![](https://d1ynq5sw1vnuu5.cloud,15136.88818359375,3.28125,3.28125,3.28125,full_gpu,0.0,1.0,qa-session-005-turn0__pressure_r1_c1,7765.63671875,0.0,3.28125,0.0,0.0,0.0,False,56.23256042599678,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,30,[],"Context: Team Borealis can ship exactly 23 crates on August 17. The destination must remain checkpoint-3. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",199,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.45048072934150696,0.09547173976898193,660.2743975818157,0.0,55.58580160140991,56.23256042599678,661.0787808895111,,full/exact qwen2 runtime,Team Borealis ships 23 crates on August 17 to checkpoint-3.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-005__pressure_r1_c2,0,653.5431332886219,True,True,![](https://d1ynq5sw1vnuu5.cloud,15140.16943359375,3.28125,3.28125,3.28125,full_gpu,0.0,1.0,qa-session-005-turn0__pressure_r1_c2,7765.63671875,0.0,3.28125,0.0,0.0,0.0,False,56.276559829711914,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,31,[],"Context: Team Borealis can ship exactly 23 crates on August 17. The destination must remain checkpoint-3. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",199,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.3918781876564026,0.09073317050933838,652.7854017913342,0.0,55.696696043014526,56.276559829711914,653.5431332886219,,full/exact qwen2 runtime,Team Borealis ships 23 crates on August 17 to checkpoint-3.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-005__pressure_r1_c1,1,664.9342738091946,True,True, The! shipment!! date!!! of!!!!!!,15204.349609375,5.46875,2.1875,5.46875,full_gpu,0.0,1.0,qa-session-005-turn1__pressure_r1_c1,7765.63671875,3.28125,5.46875,0.0,0.0,0.0,False,65.31086564064026,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,32,"[""User: Context: Team Borealis can ship exactly 23 crates on August 17. The destination must remain checkpoint-3. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Borealis ships 23 crates on August 17 to checkpoint-3.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",357,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.5740560591220856,0.09967014193534851,663.9838442206383,0.0,64.53971192240715,65.31086564064026,664.9342738091946,,full/exact qwen2 runtime,August 17; the destination checkpoint-3 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-005__pressure_r1_c2,1,662.1751636266708,True,True, The! shipment!! date!!! of!!!!!!,15209.818359375,5.46875,2.1875,5.46875,full_gpu,0.0,1.0,qa-session-005-turn1__pressure_r1_c2,7765.63671875,3.28125,5.46875,0.0,0.0,0.0,False,65.81458821892738,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,33,"[""User: Context: Team Borealis can ship exactly 23 crates on August 17. The destination must remain checkpoint-3. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Borealis ships 23 crates on August 17 to checkpoint-3.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",357,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.5461983382701874,0.10077282786369324,661.2821593880653,0.0,65.04705548286438,65.81458821892738,662.1751636266708,,full/exact qwen2 runtime,August 17; the destination checkpoint-3 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-005__pressure_r1_c1,2,695.5446116626263,True,True," No,! The!! shipment!! must! be!!!!",15292.93603515625,8.203125,2.734375,8.203125,full_gpu,0.0,1.0,qa-session-005-turn2__pressure_r1_c1,7765.63671875,5.46875,8.203125,0.0,0.0,0.0,False,92.12180599570274,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,34,"[""User: Context: Team Borealis can ship exactly 23 crates on August 17. The destination must remain checkpoint-3. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Borealis ships 23 crates on August 17 to checkpoint-3."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 17; the destination checkpoint-3 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",614,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.7245838642120361,0.10363385081291199,694.4600977003574,0.0,91.17809310555458,92.12180599570274,695.5446116626263,,full/exact qwen2 runtime,Yes. Split 23 crates into two equal batches while keeping August 17 and destination checkpoint-3 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-005__pressure_r1_c2,2,693.6641074717045,True,True," No,! The!! shipment!! must! be!!!!",15301.13916015625,8.203125,2.734375,8.203125,full_gpu,0.0,1.0,qa-session-005-turn2__pressure_r1_c2,7765.63671875,5.46875,8.203125,0.0,0.0,0.0,False,89.22523260116577,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,35,"[""User: Context: Team Borealis can ship exactly 23 crates on August 17. The destination must remain checkpoint-3. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Borealis ships 23 crates on August 17 to checkpoint-3."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 17; the destination checkpoint-3 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",614,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.7096529006958008,0.10224804282188416,692.5920955836773,0.0,88.3084200322628,89.22523260116577,693.6641074717045,,full/exact qwen2 runtime,Yes. Split 23 crates into two equal batches while keeping August 17 and destination checkpoint-3 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
