adapter,error,extra_backend,extra_bits,extra_builtin_request_fallback,extra_env,extra_family,extra_h2o_cache_budget,extra_h2o_heavy_ratio,extra_h2o_heavy_size,extra_h2o_kept_tokens,extra_h2o_mask_events,extra_h2o_prompt_tokens,extra_h2o_prune_events,extra_h2o_recent_ratio,extra_h2o_recent_size,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_kernel_calls,extra_kivi_quantization_triggered,extra_kivi_quantize_calls,extra_kivi_quantized_layers,extra_kivi_quantized_tokens,extra_kivi_residual_length,extra_max_new_tokens,extra_metric_em,extra_metric_f1,extra_metric_rouge_l,extra_model,extra_primary_metric,extra_profile_note,extra_prompt_tokens,extra_reference,extra_request_source,extra_stage_decode_ms,extra_stage_first_token_ms,extra_stage_generate_ms,extra_stage_model_load_ms,extra_stage_prefill_ms,extra_stage_startup_ms,extra_stage_tokenize_ms,extra_stage_total_ms,extra_stage_transfer_ms,extra_ttft_semantics,extra_worker_mode,kv_cache_memory_mib,latency_ms,length_bucket,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,split,task,ttft_ms
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,262,0.1,131,262,448,1313,448,0.1,131,,,,,,,,,,1.0,0.7647058823529411,0.7647058823529411,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,,small BERT,zai-org/LongBench,0.0,831.0059830546379,1851.865265518427,16322.041511535645,827.3483701050282,1849.7946932911873,3.4152567386627197,1855.6143827736378,0.13750046491622925,first_token,batch,14.38409423828125,1855.6143827736378,long,True,True, The document does not explicitly state whether a large or small version of BERT is,5055.05419921875,h2o_heavy10_recent10,0.0,1.0,longbench_qasper_000117,8637.2109375,eval,qa_long_context,831.0059830546379
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,124,0.1,62,124,448,627,448,0.1,62,,,,,,,,,,1.0,0.6521739130434783,0.6956521739130435,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,Passengers have faced waits of more than an hour at passport control at London's Heathrow Airport two days after it was revealed MPs warned it may struggle to cope during the Olympics.,EdinburghNLP/xsum,0.0,313.37833777070045,1339.360821992159,16322.041511535645,311.47103756666183,1849.7946932911873,1.6998909413814545,1341.3740545511246,0.1074858009815216,first_token,batch,6.8077392578125,1341.3740545511246,long,True,True, Passengers have complained of long queues at Heathrow Airport's Terminal 5 after,4650.451171875,h2o_heavy10_recent10,0.006763285024154575,0.9932367149758454,xsum_000190,8637.2109375,eval,summary,313.37833777070045
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,86,0.1,43,86,448,436,448,0.1,43,,,,,,,,,,1.0,0.6923076923076923,0.7948717948717949,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,"A football fan who has taken a break from his cancer treatment to follow Wales in France in Euro 2016 said it has been ""amazing"".",EdinburghNLP/xsum,0.0,2581.464294344187,3617.4478344619274,16501.584865152836,2579.7338113188744,1856.562752276659,1.303352415561676,3619.3128414452076,0.23581832647323608,first_token,batch,4.72149658203125,3619.3128414452076,medium,True,True," A Welsh cancer patient has said he was ""over the moon"" to watch Wales",4538.31005859375,h2o_heavy10_recent10,0.0,1.0,xsum_000185,8613.16015625,eval,summary,2581.464294344187
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,240,0.1,120,240,448,1203,448,0.1,120,,,,,,,,,,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,,No,zai-org/LongBench,0.0,722.0820412039757,1742.406029254198,16501.584865152836,718.4714488685131,1856.562752276659,3.349725157022476,1746.098168194294,0.14776736497879028,first_token,batch,13.17626953125,1746.098168194294,long,True,True," Yes, the automatically constructed datasets are subject to quality control. The process involves generating",4990.568359375,h2o_heavy10_recent10,0.0,1.0,longbench_qasper_000118,8613.16015625,eval,qa_long_context,722.0820412039757
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,210,0.1,105,210,448,1059,448,0.1,105,,,,,,,,,,1.0,0.7222222222222222,0.7777777777777778,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,Behind the quiet tapestry of farmland stretching across the UK is a turbulent debate over Britain's membership of the European Union.,EdinburghNLP/xsum,0.0,572.8197544813156,1567.752681672573,16501.584865152836,569.8107481002808,1856.562752276659,2.71480530500412,1570.8876512944698,0.12370944023132324,first_token,batch,11.52923583984375,1570.8876512944698,long,True,True, The Common Agricultural Policy (CAP) is one of the EU's biggest spending programmes,4904.2197265625,h2o_heavy10_recent10,0.0,1.0,xsum_000191,8613.16015625,eval,summary,572.8197544813156
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,32,0.1,16,32,448,164,448,0.1,16,,,,,,,,,,1.0,0.52,0.52,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,Two former members of 1960s band The Tremeloes have been accused of historical indecent assault.,EdinburghNLP/xsum,0.0,121.38271704316139,1107.0915572345257,16501.584865152836,120.71505934000015,1856.562752276659,0.4917159676551819,1107.8499481081963,0.08703023195266724,first_token,batch,1.7568359375,1107.8499481081963,medium,True,True, Two former members of the 1960s pop group The Tremel,4378.89599609375,h2o_heavy10_recent10,0.26074074074074083,0.7392592592592592,xsum_000186,8613.16015625,eval,summary,121.38271704316139
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,228,0.1,114,228,448,1143,448,0.1,114,,,,,,,,,,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,,Yes,zai-org/LongBench,0.0,710.2889269590378,1747.2263388335705,16501.584865152836,707.027979195118,1856.562752276659,3.0215606093406677,1750.6482973694801,0.13251975178718567,first_token,batch,12.5174560546875,1750.6482973694801,long,True,True, The context provided does not explicitly mention whether the images are from a specific domain.,4955.33740234375,h2o_heavy10_recent10,0.0,1.0,longbench_qasper_000119,8613.16015625,eval,qa_long_context,710.2889269590378
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,156,0.1,78,156,448,783,448,0.1,78,,,,,,,,,,1.0,0.7142857142857143,0.8095238095238095,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,"Jeremy Corbyn has said it is wrong to blame ""an entire ethnic community"" for child abuse after one of his frontbench team quit over a press article.",EdinburghNLP/xsum,0.0,405.8796316385269,1460.2669402956963,16501.584865152836,403.39943766593933,1856.562752276659,2.230904996395111,1462.8748819231987,0.11919066309928894,first_token,batch,8.5645751953125,1462.8748819231987,long,True,True, Labour leader Jeremy Corbyn has denied sacking a shadow minister over her comments on child,4742.93798828125,h2o_heavy10_recent10,0.0,1.0,xsum_000195,8613.16015625,eval,summary,405.8796316385269
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,64,0.1,32,64,448,328,448,0.1,32,,,,,,,,,,1.0,0.6097560975609756,0.6097560975609756,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,Britain's Johanna Konta was beaten 6-4 3-6 7-5 by former world number one Venus Williams in the quarter-finals of the Wuhan Open.,EdinburghNLP/xsum,0.0,196.09622657299042,1231.6535897552967,16501.584865152836,194.9269436299801,1856.562752276659,0.9640604257583618,1232.9227440059185,0.10031461715698242,first_token,batch,3.513671875,1232.9227440059185,medium,True,True, Britain's Johanna Konta lost to three-time champion Venus Williams in the China,4474.87939453125,h2o_heavy10_recent10,0.0,1.0,xsum_000192,8613.16015625,eval,summary,196.09622657299042
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,244,0.1,122,244,448,1225,448,0.1,122,,,,,,,,,,1.0,0.9555555555555556,0.9555555555555556,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,,"Answer with content missing: (Table 3) Best author's model B-M average micro f-score is 0.409, 0.459, 0.411 on Affective, Fairy Tales and ISEAR datasets respectively.",zai-org/LongBench,0.0,749.5877034962177,1807.313833385706,16501.584865152836,746.0375688970089,1856.562752276659,3.3009424805641174,1810.9596446156502,0.13652071356773376,first_token,batch,13.3958740234375,1810.9596446156502,long,True,True," The performance of the models on emotion detection was quite good, achieving an F1",5003.25244140625,h2o_heavy10_recent10,0.0,1.0,longbench_qasper_000120,8613.16015625,eval,qa_long_context,749.5877034962177
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,92,0.1,46,92,448,465,448,0.1,46,,,,,,,,,,1.0,0.4193548387096775,0.4838709677419354,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,"Spain says it is rallying international support against Argentina's nationalisation of the oil firm, YPF.",EdinburghNLP/xsum,0.0,250.6435662508011,1298.7633384764194,16501.584865152836,248.9655837416649,1856.562752276659,1.4561675488948822,1300.5389235913754,0.11399760842323303,first_token,batch,5.0509033203125,1300.5389235913754,long,True,True, The Spanish government is seeking international support to oppose Argentina's nationalisation of its oil,4555.345703125,h2o_heavy10_recent10,0.0,1.0,xsum_000196,8613.16015625,eval,summary,250.6435662508011
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,62,0.1,31,62,448,311,448,0.1,31,,,,,,,,,,1.0,0.24137931034482762,0.31034482758620696,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,A man has died following a fire and explosion at a flat in Hull.,EdinburghNLP/xsum,0.0,216.2112072110176,1237.1626980602741,16501.584865152836,215.07616341114044,1856.562752276659,0.9353868663311005,1238.392062485218,0.0984296202659607,first_token,batch,3.40386962890625,1238.392062485218,medium,True,True, A man has died after a gas explosion in a flat in Hull. The fire,4464.9443359375,h2o_heavy10_recent10,0.1103448275862069,0.8896551724137931,xsum_000193,8613.16015625,eval,summary,216.2112072110176
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,248,0.1,124,248,448,1244,448,0.1,124,,,,,,,,,,1.0,0.7142857142857143,0.8285714285714285,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,,A new tagging scheme that tags the words before and after the pun as well as the pun words.,zai-org/LongBench,0.0,2987.5585585832596,3983.330175280571,16129.469189792871,2983.9380607008934,2240.9029379487038,3.1836815178394318,3987.167399376631,0.2509504556655884,first_token,batch,13.615478515625,3987.167399376631,long,True,True, The tagging scheme employed in this work is designed to capture the structural constraint that each,5014.7431640625,h2o_heavy10_recent10,0.0,1.0,longbench_qasper_000121,8637.08203125,eval,qa_long_context,2987.5585585832596
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,94,0.1,47,94,448,477,448,0.1,47,,,,,,,,,,1.0,0.4285714285714286,0.6,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,Michael Russell has been appointed as the Scottish government's new minister with responsibility for Brexit negotiations with the UK government.,EdinburghNLP/xsum,0.0,250.69522857666016,1259.7144357860088,16129.469189792871,249.01184812188148,2240.9029379487038,1.44973024725914,1261.5198008716106,0.11264532804489136,first_token,batch,5.16070556640625,1261.5198008716106,long,True,True," Michael Russell, the Scottish government's environment secretary, has been appointed to a new",4562.376953125,h2o_heavy10_recent10,0.08648648648648638,0.9135135135135136,xsum_000198,8637.08203125,eval,summary,250.69522857666016
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,70,0.1,35,70,448,351,448,0.1,35,,,,,,,,,,1.0,0.52,0.6,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,Co-operative Bank is cutting 200 jobs as it looks to continue its recovery.,EdinburghNLP/xsum,0.0,215.50852432847023,1204.6425491571426,16129.469189792871,214.24689888954163,2240.9029379487038,1.05208158493042,1206.0150690376759,0.10053813457489014,first_token,batch,3.84307861328125,1206.0150690376759,medium,True,True," The Co-operative Bank is to cut 1,000 jobs, including",4488.4375,h2o_heavy10_recent10,0.06153846153846143,0.9384615384615386,xsum_000197,8637.08203125,eval,summary,215.50852432847023
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,258,0.1,129,258,448,1299,448,0.1,129,,,,,,,,,,1.0,0.8333333333333333,0.8333333333333333,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,,No,zai-org/LongBench,0.0,859.049029648304,1845.9536395967007,16129.469189792871,855.4413244128227,2240.9029379487038,3.3226758241653442,1849.642552435398,0.14789775013923645,first_token,batch,14.16448974609375,1849.642552435398,long,True,True," No, Arabic is not one of the 11 languages in CoVoST",5046.96826171875,h2o_heavy10_recent10,0.0,1.0,longbench_qasper_000122,8637.08203125,eval,qa_long_context,859.049029648304
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,206,0.1,103,206,448,1036,448,0.1,103,,,,,,,,,,1.0,0.5675675675675675,0.6216216216216216,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,"President Barack Obama has announced the US is fully lifting its embargo on sales of lethal weapons to Vietnam, its one-time enemy.",EdinburghNLP/xsum,0.0,547.3938211798668,1542.2921739518642,16129.469189792871,544.5026829838753,2240.9029379487038,2.659771591424942,1545.2804155647755,0.1301020383834839,first_token,batch,11.30963134765625,1545.2804155647755,long,True,True, US President Barack Obama has lifted a 30-year-old arms embargo on Vietnam,4890.791015625,h2o_heavy10_recent10,0.05405405405405406,0.9459459459459459,xsum_000200,8637.08203125,eval,summary,547.3938211798668
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,68,0.1,34,68,448,343,448,0.1,34,,,,,,,,,,1.0,0.7272727272727273,0.7272727272727273,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,A Scottish security contractor has been killed in Afghanistan.,EdinburghNLP/xsum,0.0,189.03881311416626,1192.1932063996792,16129.469189792871,187.8267116844654,2240.9029379487038,0.9987428784370422,1193.4903673827648,0.09576231241226196,first_token,batch,3.7332763671875,1193.4903673827648,medium,True,True," A man from Forres who died in a suicide bombing in Kabul, Afghanistan,",4483.7265625,h2o_heavy10_recent10,0.3359683794466404,0.6640316205533596,xsum_000199,8637.08203125,eval,summary,189.03881311416626
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,270,0.1,135,270,448,1357,448,0.1,135,,,,,,,,,,1.0,0.8536585365853658,0.9024390243902439,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,,"ability to accurately classify texts even when the amount of prior knowledge for different classes is unbalanced, and when the class distribution of the dataset is unbalanced",zai-org/LongBench,0.0,886.8083618581295,1872.04222753644,16129.469189792871,882.9570598900318,2240.9029379487038,3.5929009318351746,1875.9847655892372,0.1452714204788208,first_token,batch,14.82330322265625,1875.9847655892372,long,True,True," In this context, robustness of a model refers to its ability to be less",5081.228515625,h2o_heavy10_recent10,0.04878048780487798,0.951219512195122,longbench_qasper_000123,8637.08203125,eval,qa_long_context,886.8083618581295
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,114,0.1,57,114,448,572,448,0.1,57,,,,,,,,,,1.0,0.6216216216216216,0.6756756756756757,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,Chris Coleman believes there is more to come from his Wales side regardless of the result of their historic Euro 2016 semi-final against Portugal.,EdinburghNLP/xsum,0.0,285.3322736918926,1285.1342856884003,16129.469189792871,283.50671753287315,2240.9029379487038,1.6063600778579712,1287.066012620926,0.11458620429039001,first_token,batch,6.25872802734375,1287.066012620926,long,True,True, Wales manager Chris Coleman says he hopes the success of Euro 2016,4618.19287109375,h2o_heavy10_recent10,0.0,1.0,xsum_000201,8637.08203125,eval,summary,285.3322736918926
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,42,0.1,21,42,448,210,448,0.1,21,,,,,,,,,,1.0,0.5333333333333333,0.5333333333333333,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,A murder inquiry has begun after the death of a woman found seriously injured in Leeds.,EdinburghNLP/xsum,0.0,158.42098742723465,1132.063403725624,16129.469189792871,157.51033276319504,2240.9029379487038,0.6990544497966766,1133.0790743231773,0.10151416063308716,first_token,batch,2.30584716796875,1133.0790743231773,medium,True,True, A man has been arrested after a sex worker was found dead in Leeds.,4405.71826171875,h2o_heavy10_recent10,0.0,1.0,xsum_000203,8637.08203125,eval,summary,158.42098742723465
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,256,0.1,128,256,448,1286,448,0.1,128,,,,,,,,,,1.0,0.6363636363636364,0.6363636363636364,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,,"GloVe, BERT, Universal Sentence Encoder, TF-IDF, InferSent",zai-org/LongBench,0.0,807.5211681425571,1802.8341680765152,16129.469189792871,803.5870157182217,2240.9029379487038,3.677215427160263,1806.8530410528183,0.14945119619369507,first_token,batch,14.0546875,1806.8530410528183,long,True,True," In this context, the Universal Sentence Encoder and InferSent are the other sentence embeddings",5038.89990234375,h2o_heavy10_recent10,0.0,1.0,longbench_qasper_000124,8637.08203125,eval,qa_long_context,807.5211681425571
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,146,0.1,73,146,448,739,448,0.1,73,,,,,,,,,,1.0,0.7575757575757576,0.7575757575757576,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,"Humans could become extinct if sperm counts in men continue to fall at current rates, a doctor has warned.",EdinburghNLP/xsum,0.0,2727.206412702799,3756.2063075602055,16247.358474880457,2724.490139633417,2079.2300887405872,2.2892579436302185,3759.1113559901714,0.2321004867553711,first_token,batch,8.01556396484375,3759.1113559901714,long,True,True," Sperm counts in Western men have fallen dramatically over the past four decades, according",4717.01904296875,h2o_heavy10_recent10,0.0,1.0,xsum_000202,8665.87890625,eval,summary,2727.206412702799
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,52,0.1,26,52,448,266,448,0.1,26,,,,,,,,,,1.0,0.5348837209302326,0.627906976744186,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,"The former prime minister of Norway, Kjell Magne Bondevik, said he was detained at a US airport earlier this week because he had visited Iran in 2014.",EdinburghNLP/xsum,0.0,194.07711550593376,1224.1750955581665,16247.358474880457,192.9314211010933,2079.2300887405872,0.9311512112617493,1225.446317344904,0.10076165199279785,first_token,batch,2.8548583984375,1225.446317344904,medium,True,True, A former Norwegian prime minister was briefly detained at the US border after he tried to,4438.48876953125,h2o_heavy10_recent10,0.0,1.0,xsum_000204,8665.87890625,eval,summary,194.07711550593376
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,276,0.1,138,276,448,1380,448,0.1,138,,,,,,,,,,1.0,0.8823529411764706,0.8823529411764706,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,,"English datasets including CoNLL2003 and OntoNotes5.0, our proposed method outperforms BERT-MRCBIBREF38 by +0.29 and +0.96 respectively, Chinese datasets, achieving F1 improvements by +0.97 and +2.36 on MSRA and OntoNotes4.0, respectively",zai-org/LongBench,0.0,851.8234230577946,1893.3152481913567,16247.358474880457,848.0951748788357,2079.2300887405872,3.4697838127613068,1897.1471078693867,0.14325976371765137,first_token,batch,15.1527099609375,1897.1471078693867,long,True,True, The document does not provide specific F1 score improvements for the NER task on,5093.8662109375,h2o_heavy10_recent10,0.0,1.0,longbench_qasper_000125,8665.87890625,eval,qa_long_context,851.8234230577946
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,200,0.1,100,200,448,1001,448,0.1,100,,,,,,,,,,1.0,0.673469387755102,0.7959183673469388,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,The director and lead actress of a film about female teenagers that has been an award-winning hit across the Channel say they hope it will pave the way for more French films about young black women.,EdinburghNLP/xsum,0.0,507.9733729362488,1531.5934047102928,16247.358474880457,505.05439564585686,2079.2300887405872,2.6802830398082733,1534.6185751259327,0.12284517288208008,first_token,batch,10.980224609375,1534.6185751259327,long,True,True," The French film Girlhood, which has been nominated for a Cesar award,",4870.3564453125,h2o_heavy10_recent10,0.0,1.0,xsum_000208,8665.87890625,eval,summary,507.9733729362488
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,70,0.1,35,70,448,358,448,0.1,35,,,,,,,,,,1.0,0.5652173913043479,0.5652173913043479,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,"The widow of a man who died after being found injured at an ex-fashion executive's home has said they had been ""excited"" about their move to the area.",EdinburghNLP/xsum,0.0,193.24158504605293,1205.803096294403,16247.358474880457,191.89302995800972,2079.2300887405872,1.134142279624939,1207.2532996535301,0.10750815272331238,first_token,batch,3.84307861328125,1207.2532996535301,medium,True,True, The wife of a man who died after being found with a broken neck at a,4492.498046875,h2o_heavy10_recent10,0.04347826086956519,0.9565217391304348,xsum_000205,8665.87890625,eval,summary,193.24158504605293
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,220,0.1,110,220,448,1103,448,0.1,110,,,,,,,,,,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,,"Task 1: Quora Duplicate Question Pair Detection, Task 2: Ranking questions",zai-org/LongBench,0.0,708.801630884409,1733.1088222563267,16247.358474880457,705.3015902638435,2079.2300887405872,3.2622963190078735,1736.7057278752327,0.13469159603118896,first_token,batch,12.0782470703125,1736.7057278752327,long,True,True, The document does not provide specific information on the tasks where the conflict method was tested,4931.96044921875,h2o_heavy10_recent10,0.0,1.0,longbench_qasper_000126,8665.87890625,eval,qa_long_context,708.801630884409
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,210,0.1,105,210,448,1055,448,0.1,105,,,,,,,,,,1.0,0.5,0.6428571428571429,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,"Selby is a tidy market town sitting in the flat, open countryside south of York.",EdinburghNLP/xsum,0.0,571.601077914238,1598.292265087366,16247.358474880457,568.5275681316853,2079.2300887405872,2.8282366693019867,1601.4514900743961,0.13452768325805664,first_token,batch,11.52923583984375,1601.4514900743961,long,True,True," In the market square of Selby, a town in North Yorkshire, the scene",4901.8994140625,h2o_heavy10_recent10,0.0,1.0,xsum_000210,8665.87890625,eval,summary,571.601077914238
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,58,0.1,29,58,448,291,448,0.1,29,,,,,,,,,,1.0,0.4838709677419354,0.5483870967741935,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,"Liverpool captain Steven Gerrard will join Los Angeles Galaxy in July, the American side have confirmed.",EdinburghNLP/xsum,0.0,195.40029019117355,1228.9763242006302,16247.358474880457,194.29515302181244,2079.2300887405872,0.8982829749584198,1230.2028238773346,0.09869784116744995,first_token,batch,3.18426513671875,1230.2028238773346,medium,True,True, Liverpool captain Steven Gerrard is to join MLS side LA Galaxy in a free transfer,4453.2021484375,h2o_heavy10_recent10,0.0,1.0,xsum_000206,8665.87890625,eval,summary,195.40029019117355
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,240,0.1,120,240,448,1202,448,0.1,120,,,,,,,,,,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,,"Various tree structured neural networks including variants of Tree-LSTM, Tree-based CNN, RNTN, and non-tree models including variants of LSTMs, CNNs, residual, and self-attention based networks",zai-org/LongBench,0.0,713.67222443223,1727.1804995834827,16247.358474880457,709.9700756371021,2079.2300887405872,3.4058094024658203,1730.9375703334808,0.1498013734817505,first_token,batch,13.17626953125,1730.9375703334808,long,True,True, The paper does not explicitly mention which baselines were compared against their proposed model.,4989.822265625,h2o_heavy10_recent10,0.04761904761904767,0.9523809523809523,longbench_qasper_000127,8665.87890625,eval,qa_long_context,713.67222443223
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,242,0.1,121,242,448,1219,448,0.1,121,,,,,,,,,,1.0,0.8297872340425532,0.8723404255319149,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,"BBC's Middle East Bureau Editor Paul Danahar reflects on six months of covering the Libyan uprising from both sides of the conflict, using pictures of some of his more memorable moments.",EdinburghNLP/xsum,0.0,663.5281592607498,1684.2995136976242,16247.358474880457,660.346232354641,2079.2300887405872,2.925291657447815,1687.57950887084,0.13006851077079773,first_token,batch,13.28607177734375,1687.57950887084,long,True,True, The summary describes the fall of Col Gaddafi's regime and the changes that occurred,4999.72900390625,h2o_heavy10_recent10,0.0027752081406104967,0.9972247918593895,xsum_000213,8665.87890625,eval,summary,663.5281592607498
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,360,0.15,180,360,448,1203,448,0.15,180,,,,,,,,,,1.0,0.5,0.6666666666666667,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,,Ground truth is not established in the paper,zai-org/LongBench,0.0,2963.9045521616936,4000.8841902017593,16172.17679694295,2960.2061323821545,2048.6435778439045,3.2016336917877197,4004.6838857233524,0.25703758001327515,first_token,batch,19.764404296875,4004.6838857233524,long,True,True, The ground truth for fake news in this study is established through a specific labeling process,4993.17138671875,h2o_heavy15_recent15,0.0,1.0,longbench_qasper_000000,8662.04296875,calibration,qa_long_context,2963.9045521616936
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,42,0.15,21,42,448,140,448,0.15,21,,,,,,,,,,1.0,0.7419354838709677,0.8709677419354839,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,Former Premier League footballer Sam Sodje has appeared in court alongside three brothers accused of charity fraud.,EdinburghNLP/xsum,0.0,118.95479261875153,1119.6197718381882,16172.17679694295,118.22746694087982,2048.6435778439045,0.5291849374771118,1120.469093322754,0.09264424443244934,first_token,batch,2.30584716796875,1120.469093322754,medium,True,True, Four brothers from south London have denied fraud charges in connection with a charity. ,4365.11083984375,h2o_heavy15_recent15,0.07096774193548394,0.9290322580645161,xsum_000000,8662.04296875,calibration,summary,118.95479261875153
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,24,0.15,12,24,448,83,448,0.15,12,,,,,,,,,,1.0,0.6216216216216216,0.6756756756756757,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,Two teenagers have been charged in connection with an incident in west Belfast in which a car collided with two police vehicles.,EdinburghNLP/xsum,0.0,103.12610492110252,1074.3293724954128,16172.17679694295,102.5528647005558,2048.6435778439045,0.3782398998737335,1075.058452785015,0.09392201900482178,first_token,batch,1.317626953125,1075.058452785015,short,True,True, Two people have been charged after a police chase in County Down. The chase began,4331.79833984375,h2o_heavy15_recent15,0.20199146514935984,0.7980085348506402,xsum_000004,8662.04296875,calibration,summary,103.12610492110252
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,298,0.15,149,298,448,995,448,0.15,149,,,,,,,,,,1.0,0.4736842105263158,0.5263157894736843,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,,Labour leadership hopefuls Liz Kendall and Yvette Cooper have said their supporters should back anyone other than Jeremy Corbyn in the contest.,EdinburghNLP/xsum,0.0,605.3733713924885,1624.549388885498,16172.17679694295,602.4467535316944,2048.6435778439045,2.7022287249565125,1627.5899335741997,0.12404471635818481,first_token,batch,16.36053466796875,1627.5899335741997,long,True,True, Labour leadership contenders have urged their supporters to back each other in the second and third,4870.99853515625,h2o_heavy15_recent15,0.0,1.0,xsum_000009,8662.04296875,calibration,summary,605.3733713924885
